"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
6.72409259040599e-20,-0.124569187238588,0.051,0.064,9.99496474878992e-20,"MS4A6A"
7.4517118960111e-20,-0.263615711306155,0.043,0.054,1.10577856730994e-19,"ALOX5AP"
1.07353289997521e-19,0.454417286710244,0.209,0.198,1.59035194810517e-19,"TPM1"
1.08627420147751e-19,-0.910109875356386,0.012,0.019,1.60651344805358e-19,"IL22RA1"
1.11779782522934e-19,0.52555889925734,0.105,0.093,1.65035133455578e-19,"COL14A1"
1.15213229867758e-19,-0.673905574601645,0.021,0.03,1.69818491754662e-19,"CXCR6"
1.31782992730097e-19,0.143891572667858,0.065,0.053,1.93915578228683e-19,"MX1"
1.39146444267358e-19,-0.525186954096265,0.019,0.027,2.04407758161596e-19,"IL1RN"
1.45417805503306e-19,-0.35871664998916,0.024,0.032,2.13263236498995e-19,"PPARA"
2.0495876483861e-19,-0.546244927794527,0.02,0.028,3.00081530489918e-19,"CX3CR1"
2.10065482096159e-19,0.107496937526442,0.038,0.029,3.07045712997219e-19,"ERBB3"
5.65522210119958e-19,-0.237544310291725,0.029,0.039,8.25229581156744e-19,"ITGB8"
5.73966987884608e-19,-0.578998362213753,0.012,0.018,8.3616120992492e-19,"RSPO3"
8.23039820557843e-19,0.238874297437596,0.386,0.381,1.19702474731215e-18,"RPL21"
9.72720902947495e-19,-0.673169317436761,0.017,0.025,1.41237786735919e-18,"KRT5"
1.45087007827542e-18,-0.705928567050212,0.013,0.019,2.10316208040917e-18,"CIDEA"
2.04641519535313e-18,0.193555576639803,0.044,0.034,2.9615612645622e-18,"COL17A1"
2.18998436419389e-18,-0.358241650352691,0.02,0.027,3.16411249983202e-18,"GPR183"
2.30978583797443e-18,-0.727712210060924,0.016,0.023,3.33171411168351e-18,"Negative08"
3.07412793578725e-18,-0.390899748648029,0.032,0.042,4.42694614069856e-18,"DDX58"
3.13976146745446e-18,-0.513855314573199,0.026,0.034,4.51405050320912e-18,"DDR1"
4.16722273973568e-18,-0.305538736460636,0.038,0.048,5.98143100286119e-18,"AIF1"
5.78350174672382e-18,-0.611961894637806,0.022,0.03,8.28779580372025e-18,"BMP3"
6.38269013121114e-18,0.263629570117698,0.042,0.033,9.13151589734449e-18,"TNNC1"
6.87687101829358e-18,-0.297981626717586,0.029,0.038,9.82250143818154e-18,"KRAS"
1.15825669323195e-17,-0.208935703718571,0.047,0.058,1.65169287799092e-17,"CMKLR1"
1.25907532646668e-17,-0.483856340298861,0.019,0.026,1.79254717745338e-17,"ITGAL"
1.29140031068208e-17,-0.102883985224814,0.054,0.066,1.83558844808458e-17,"RBPJ"
1.39798977037666e-17,-0.724305870176876,0.016,0.023,1.98387868708791e-17,"TNFSF4"
1.79888699747369e-17,-0.635042204311353,0.014,0.02,2.54866542291507e-17,"MST1R"
2.52620481010791e-17,-0.417288311831151,0.026,0.035,3.57335744913651e-17,"ITGA2"
3.29449106980209e-17,-0.740416130988227,0.012,0.018,4.65260655107316e-17,"CD22"
3.79684230814455e-17,-0.522135984950695,0.024,0.032,5.35342556952214e-17,"B3GNT7"
4.39976785986171e-17,-0.755864033730178,0.012,0.018,6.19357369678768e-17,"INS"
1.19062005220989e-16,-0.67904789768464,0.031,0.04,1.67335542594243e-16,"CCL21"
1.33310333520804e-16,-0.321253829122322,0.044,0.055,1.87061059996392e-16,"KRT8"
1.37912469305261e-16,-0.628071380819852,0.016,0.022,1.93209641502738e-16,"IAPP"
1.45257097893778e-16,-0.415698542987949,0.034,0.044,2.02885405524709e-16,"EPHA2"
1.45281681493178e-16,0.11491617680329,0.046,0.036,2.02885405524709e-16,"CCR2"
2.31838385739132e-16,0.149710138028094,0.044,0.035,3.2324684307348e-16,"CD80"
2.64672947231872e-16,-0.353231500680946,0.029,0.038,3.68441547178335e-16,"ADGRE2"
3.08528947412982e-16,0.20383617358059,0.154,0.14,4.28811231190468e-16,"IGFBP5"
3.17281679546776e-16,-0.458749731083454,0.026,0.034,4.40278533168548e-16,"TYMS"
3.41251976761726e-16,-0.559733682568163,0.044,0.054,4.7279302309642e-16,"ANGPTL1"
3.80618420463333e-16,0.112250837036733,0.14,0.161,5.26502136823885e-16,"JUNB"
4.01892237457521e-16,-0.507903264855621,0.017,0.024,5.55054318504324e-16,"CELSR2"
5.14538747189946e-16,-0.620514202448642,0.013,0.019,7.0951333535469e-16,"TACSTD2"
6.54390947215136e-16,-0.796822556698802,0.009,0.014,9.00943266417071e-16,"TNFRSF10A"
1.09471068305557e-15,-0.60488170627322,0.012,0.017,1.504798227335e-15,"IL2RB"
1.13939422897045e-15,-0.621487840277503,0.012,0.018,1.56376954429904e-15,"MSMB"
1.33782461911209e-15,0.342575348606252,0.084,0.073,1.83323779837704e-15,"SMARCB1"
3.53187153154263e-15,0.280715703988092,0.092,0.081,4.83221736842884e-15,"IFNGR2"
3.99015971937575e-15,-0.184791317916861,0.041,0.051,5.45073220232482e-15,"PTK2"
7.10369670406598e-15,-0.78015045455408,0.017,0.023,9.68886782187537e-15,"Negative10"
7.77692413380636e-15,-0.264400690896651,0.039,0.049,1.05906249461928e-14,"CCND1"
8.26723615517534e-15,-0.601980180522373,0.014,0.02,1.12408776869593e-14,"IL2"
8.43466426981327e-15,-0.547585795111977,0.022,0.029,1.14507748678425e-14,"CASR"
9.25416880625766e-15,0.246088575109634,0.033,0.026,1.25439042397032e-14,"FZD5"
1.00116610324776e-14,-0.553303854609937,0.026,0.033,1.35497326010537e-14,"PRF1"
1.26852374923679e-14,-0.104262065107828,0.029,0.037,1.71416845621057e-14,"PDGFD"
1.34926220262942e-14,-0.426399690625406,0.023,0.03,1.8204660795477e-14,"HDAC5"
1.5893234772732e-14,0.206818005397857,0.082,0.071,2.14107018366912e-14,"COL16A1"
1.59331500074945e-14,-0.450454839461703,0.024,0.031,2.14315530008784e-14,"KRT15"
1.72338730704736e-14,0.112747135911747,0.049,0.04,2.31456457623359e-14,"CXCL17"
1.79120805002585e-14,0.14360924847039,0.051,0.042,2.40197165118146e-14,"ROR1"
2.26153147374028e-14,-0.212446810844117,0.043,0.034,3.02803527094691e-14,"PROX1"
2.52295980535192e-14,-0.274781924045727,0.03,0.038,3.37292034953298e-14,"JAK2"
2.55199710034328e-14,-0.536478812257709,0.029,0.036,3.40654711872307e-14,"S100B"
2.75890245369315e-14,-0.473907381452378,0.03,0.038,3.67713898463357e-14,"GPER1"
4.66808624066678e-14,0.105017609384091,0.04,0.032,6.21230900313318e-14,"GPBAR1"
8.30062719071041e-14,0.134450002386926,0.056,0.046,1.10297727973531e-13,"EPHB2"
1.13483534615426e-13,0.128247028237912,0.035,0.028,1.50567412795354e-13,"ADGRF3"
1.25143007168047e-13,-0.529282586449773,0.024,0.031,1.65786128831385e-13,"GCG"
2.80558553478791e-13,-0.214289885876185,0.099,0.112,3.71115914631825e-13,"PECAM1"
4.57279437185688e-13,-0.554812263813409,0.019,0.024,6.03966967487723e-13,"LGR5"
6.21479190142519e-13,-0.570254837020216,0.014,0.019,8.19604886849608e-13,"ITGB6"
7.08669523155097e-13,-0.101564269344554,0.117,0.131,9.33187945656186e-13,"CD14"
7.51589724156658e-13,0.327870127980058,0.133,0.122,9.88222171042562e-13,"COTL1"
9.15567939952325e-13,-0.4805888836711,0.018,0.024,1.20202557385957e-12,"TLR7"
9.62953447315028e-13,-0.421850700312514,0.021,0.027,1.26234704528442e-12,"CD86"
1.72347248210685e-12,0.512109007184152,0.049,0.041,2.25594830866822e-12,"IGHA1"
1.88557460246873e-12,0.173742354310267,0.06,0.051,2.46445443571547e-12,"RAC2"
2.3916555463278e-12,-0.364835524939433,0.019,0.024,3.12125284840696e-12,"CTSG"
2.57564836696071e-12,0.166624729898609,0.36,0.359,3.35637981846143e-12,"TUBB"
2.65187101255859e-12,0.159786824713159,0.031,0.024,3.45057993770606e-12,"IL20RA"
3.24957509582734e-12,0.199813531696978,0.059,0.05,4.22204053191196e-12,"TNFAIP6"
3.26459035694142e-12,-0.246065283111172,0.032,0.039,4.23527476780714e-12,"IGF1R"
3.43563162804234e-12,-0.52894737998789,0.02,0.026,4.45058927295883e-12,"GZMH"
3.50308599752364e-12,-0.326196424570455,0.028,0.035,4.53127790535137e-12,"TNFRSF21"
4.45081987559929e-12,-0.103473754337257,0.039,0.047,5.74870254919084e-12,"SLC2A1"
6.93640659776807e-12,-0.518871055539844,0.02,0.026,8.94592439153324e-12,"LAG3"
8.92435673774607e-12,0.115437729309536,0.041,0.033,1.14928940660841e-11,"IL3RA"
1.02543802235414e-11,-0.355128993569677,0.02,0.026,1.31863511085716e-11,"TFEB"
1.05275589339118e-11,-0.118342625567679,0.076,0.087,1.35126748562022e-11,"VEGFB"
1.05389619174941e-11,-0.430328381651931,0.02,0.026,1.35126748562022e-11,"FCGBP"
1.10058709837332e-11,0.180821987546714,0.044,0.037,1.40907282521665e-11,"LIF"
1.4626249727389e-11,-0.478899569146915,0.02,0.026,1.86985729022159e-11,"CAMP"
1.48923735215092e-11,-0.290738306763485,0.028,0.034,1.90110794444884e-11,"SRC"
1.65211118383952e-11,-0.451457395738541,0.021,0.027,2.10596149451636e-11,"CD5L"
2.00888041941132e-11,0.293215854008605,0.06,0.052,2.55702195620279e-11,"ENTPD1"
2.77980594074986e-11,-0.532040638343099,0.024,0.03,3.53317363773569e-11,"PNOC"
3.60773746373888e-11,0.21397594272837,0.07,0.061,4.57885058711867e-11,"DUSP2"
3.6358762691605e-11,0.325522511280165,0.121,0.138,4.60789521395052e-11,"COL3A1"
4.27520132362327e-11,-0.27809522528228,0.036,0.043,5.41031971257952e-11,"PTPRC"
6.79327194094859e-11,-0.764917609854782,0.039,0.046,8.58458140088172e-11,"CCL18"
6.90912854448633e-11,0.232300132821429,0.034,0.027,8.71842551584822e-11,"S100A2"
7.48998163742416e-11,0.266171942888458,0.046,0.039,9.43780732186924e-11,"IL11RA"
8.19926394165872e-11,-0.487403202590881,0.023,0.029,1.03167209136796e-10,"FFAR2"
9.47390295096706e-11,0.146581781809423,0.061,0.053,1.19034568595961e-10,"HEY1"
9.49808652663384e-11,0.247084306281556,0.043,0.036,1.19167695048038e-10,"VWA1"
9.51959315541598e-11,-0.659114878072356,0.013,0.017,1.19266902818569e-10,"PTGDR2"
1.96172989809655e-10,-0.484278994048223,0.02,0.026,2.4542612277185e-10,"CSF3"
1.97482079602328e-10,0.203143918413731,0.046,0.039,2.46711942751056e-10,"TPSAB1/B2"
2.02109125806823e-10,-0.375428276326724,0.042,0.049,2.52133290658014e-10,"ICAM2"
2.21820644365123e-10,-0.398556458463012,0.023,0.029,2.76330547028711e-10,"PGR"
2.49049350292178e-10,0.119748975629463,0.036,0.03,3.09810326533674e-10,"TNFRSF18"
2.95874878542919e-10,-0.423278745195728,0.029,0.036,3.6753862391238e-10,"ACE"
3.94359757721296e-10,-0.157553677007077,0.033,0.039,4.89184593382712e-10,"CIITA"
4.14548697387025e-10,0.151368164563035,0.107,0.122,5.13501705661612e-10,"ITGAV"
4.25429601249345e-10,-0.492452016666777,0.023,0.029,5.26236615367667e-10,"KRT19"
5.45243428107883e-10,-0.391692622713297,0.025,0.031,6.73490825986779e-10,"NRXN3"
6.10670398413454e-10,0.143111616478897,0.091,0.104,7.53246046988184e-10,"H4C3"
8.70934923726375e-10,0.127476107115077,0.045,0.039,1.07276675296072e-09,"ACACB"
9.45580123992044e-10,-0.218864847257232,0.045,0.053,1.16307681450354e-09,"CD4"
9.64054579449043e-10,-0.341085295917859,0.028,0.034,1.18413986859497e-09,"RYR2"
1.3753114149437e-09,0.363944685061448,0.206,0.202,1.68692043483305e-09,"CALM2"
1.72568963214555e-09,-0.298399121211394,0.027,0.033,2.11372878127325e-09,"ANKRD1"
2.24343973637231e-09,-0.180081759937085,0.638,0.558,2.74406785048608e-09,"MALAT1"
2.90565777022793e-09,-0.356998376206297,0.03,0.037,3.54911123188008e-09,"PTGES2"
2.98730727386393e-09,-0.424086732707679,0.022,0.027,3.64376700859342e-09,"EPCAM"
3.49681171442717e-09,0.362481947626975,0.081,0.073,4.25931093548976e-09,"COL5A1"
4.13081081305833e-09,-0.472582603041518,0.023,0.028,5.02457847857441e-09,"HCAR2/3"
6.44080018068365e-09,0.193865628663231,0.023,0.018,7.82352044107972e-09,"KRT13"
6.71586608710477e-09,-0.340307767402525,0.04,0.046,8.14635485254617e-09,"RARRES1"
6.74473440867714e-09,0.238252371674583,0.11,0.101,8.17007192874289e-09,"RPS4Y1"
7.66134061786569e-09,-0.600844117518913,0.027,0.032,9.26758030602511e-09,"KRT10"
8.99041580078975e-09,-0.236550234957049,0.026,0.031,1.08603232194113e-08,"HCK"
1.68953217289158e-08,0.172832946220154,0.16,0.178,2.03812890732588e-08,"CALD1"
1.72952732357101e-08,-0.527790683339098,0.022,0.027,2.08351025106013e-08,"WNT9A"
1.98476087785587e-08,-0.127810121836138,0.037,0.044,2.38770272960165e-08,"DDIT3"
2.53090048924652e-08,0.212405956575219,0.055,0.063,3.04054757406739e-08,"FABP4"
2.56050110427776e-08,-0.355567506178363,0.031,0.037,3.07190077763556e-08,"CCL20"
2.87753166706603e-08,-0.463003261267892,0.018,0.023,3.44753452461326e-08,"SOX2"
4.76225918637168e-08,-0.16110147070929,0.041,0.048,5.69781897196176e-08,"CD28"
5.38661669784154e-08,0.12257213883316,0.069,0.079,6.4360529209905e-08,"TGFBR1"
5.44032952303504e-08,-0.597331052802031,0.014,0.017,6.49138638326766e-08,"KRT80"
6.1036113569542e-08,-0.587400951676492,0.025,0.03,7.27291733702287e-08,"FGFR2"
7.71632290442468e-08,-0.620689403593725,0.026,0.031,9.18211015899654e-08,"LEFTY1"
8.63404323230553e-08,-0.388586793904652,0.024,0.029,1.02602383668455e-07,"CXCR3"
9.75191098205706e-08,-0.369208857394444,0.039,0.045,1.15729714902085e-07,"CD300A"
1.280262229602e-07,-0.1551279046812,0.05,0.057,1.51728375048777e-07,"ATM"
1.63176611312507e-07,-0.252290892467631,0.028,0.034,1.93125355089161e-07,"IFIH1"
1.76353723678927e-07,0.275450582442456,0.135,0.128,2.08439643755282e-07,"NR2F2"
1.77706814788068e-07,-0.248323983202336,0.032,0.037,2.0975622687636e-07,"CX3CL1"
1.82366438502683e-07,-0.335707165055844,0.041,0.047,2.14966890546846e-07,"IDO1"
2.00192802148654e-07,-0.183567111100628,0.038,0.044,2.35663204677006e-07,"FAS"
2.25069650268423e-07,0.14109420552474,0.044,0.039,2.64592604940223e-07,"CSF2RB"
3.41329937702457e-07,-0.45784517078447,0.015,0.019,4.00731399417744e-07,"CLEC4E"
3.5086269981931e-07,-0.156377640388433,0.062,0.055,4.11372443504725e-07,"SAA1/2"
4.34140117458665e-07,0.233995603098769,0.278,0.28,5.08332287064418e-07,"HMGN2"
5.82574219559523e-07,-0.326325305518645,0.03,0.035,6.81223454071602e-07,"GATA3"
7.1679596971809e-07,0.266487746933613,0.048,0.043,8.37057344131511e-07,"PCNA"
9.39435791588548e-07,-0.478044055442385,0.024,0.029,1.09559200694569e-06,"QRFPR"
1.09522600974145e-06,-0.643116139984805,0.032,0.037,1.27558195291268e-06,"ADM2"
1.1171652427016e-06,0.299158796591921,0.137,0.131,1.29940837911048e-06,"COL18A1"
1.37587448103445e-06,-0.606937235789977,0.019,0.023,1.59820121836717e-06,"MZB1"
1.4505145076384e-06,-0.413815460192525,0.022,0.026,1.68267357565988e-06,"CCL28"
1.8214939406907e-06,-0.19329772432414,0.03,0.035,2.11023802640124e-06,"SELPLG"
1.88613350408067e-06,-0.274143562905998,0.036,0.042,2.18224153440468e-06,"PTGES"
2.52469059607729e-06,-0.412270576616449,0.027,0.031,2.91719848848457e-06,"ICAM3"
2.52895012550042e-06,-0.118385797971081,0.03,0.035,2.9182753421893e-06,"TTN"
3.19016836965632e-06,-0.273800583043703,0.029,0.034,3.67644896214007e-06,"DLL4"
4.83675393672592e-06,-0.332665543689479,0.021,0.025,5.56671023951264e-06,"IFNA1/13"
1.08758431382804e-05,-0.351508266465228,0.029,0.033,1.250080528476e-05,"COL11A1"
1.95245556927094e-05,-0.306330220346289,0.032,0.037,2.24123499247463e-05,"GDF15"
1.95618591044501e-05,0.130151998501568,0.261,0.286,2.24258175615722e-05,"CD81"
2.51193810564107e-05,-0.613635659161039,0.021,0.025,2.8759395804794e-05,"TCL1A"
2.52244659409969e-05,-0.176975615925353,0.046,0.041,2.8842055580514e-05,"KLK3"
3.31520808315277e-05,-0.290567248696299,0.024,0.028,3.78572589703774e-05,"CSHL1"
4.71486885796829e-05,0.677380608633249,0.081,0.077,5.37703509549829e-05,"SELENOP"
4.79545244264046e-05,-0.364136122775114,0.023,0.026,5.46183349635803e-05,"CXCL10"
5.87430931498459e-05,0.110877934626055,0.04,0.036,6.6819316073171e-05,"IL34"
7.30341976021149e-05,-0.543172520473781,0.022,0.026,8.29676053070658e-05,"TNFRSF4"
8.45049227189184e-05,-0.318565424166089,0.03,0.033,9.5874278427544e-05,"ADGRG3"
9.92598589550436e-05,-0.250166617647526,0.036,0.04,0.00011246885827335,"CUZD1"
0.000108549286679903,0.296129321217032,0.067,0.063,0.000122835773442935,"TNFRSF14"
0.000125626154509577,0.145132204572038,0.113,0.108,0.000141976981320746,"BST2"
0.000185282786359006,-0.349734617102603,0.025,0.029,0.000209128704809329,"Negative07"
0.00031787668601146,-0.119010420455985,0.037,0.041,0.000358326290015488,"RAMP2"
0.000394870937050505,0.183761710765759,0.114,0.109,0.00044454661334184,"MMP2"
0.000537277395812811,-0.177644420846495,0.024,0.021,0.000604092661702353,"MYH6"
0.000615556083527943,-0.311829208571061,0.02,0.023,0.000691219827469918,"PDCD1"
0.000619364098179462,0.171971231989582,0.073,0.08,0.000694606539774154,"ITGA1"
0.00066931153174615,0.105705607660117,0.1,0.107,0.000749663107715676,"TNXA/B"
0.000781122656987639,-0.113897662134242,0.033,0.036,0.000873781339512959,"RBM47"
0.000910193681698926,-0.382132224487302,0.037,0.041,0.00101686606222925,"IL10"
0.000932374665794658,0.277549708041315,0.115,0.112,0.00104032135102025,"PDGFRB"
0.00116523934596454,0.245053685612343,0.088,0.084,0.00129849416316506,"AHI1"
0.00159596579248051,0.166731995230085,0.084,0.08,0.0017762208121896,"PLAC9"
0.00169229959785941,-0.367109371688306,0.026,0.029,0.00188104784198061,"FCRLA"
0.00174959009062698,0.183127957525035,0.287,0.31,0.00194226646769603,"RPL32"
0.0018223949570574,-0.208092484525245,0.043,0.047,0.00202053145049221,"CD3G"
0.00208345371015379,0.137432107485155,0.063,0.068,0.00230705669672333,"CYSTM1"
0.0024229805288819,-0.199706565698714,0.034,0.031,0.00267963924820861,"ESR1"
0.00243198015684293,0.254250865178588,0.099,0.096,0.00268620478281014,"GAS6"
0.00295174958298277,-0.132355954528676,0.031,0.028,0.00325620677267408,"MYL7"
0.00384974130287173,-0.428295368882779,0.03,0.033,0.00424148633494788,"IL24"
0.0046380196356408,-0.229660289979652,0.049,0.053,0.00510356740333373,"PLAC8"
0.00475443035876204,-0.249704597044662,0.03,0.033,0.00522510704841392,"ADGRA3"
0.00497156066029263,0.11467453314322,0.15,0.161,0.00545689449196075,"HSPG2"
0.00516323298750027,-0.183179822162276,0.035,0.038,0.00566019416254717,"IFIT3"
0.00544416500238114,-0.385498034909925,0.027,0.029,0.00596071499012267,"GZMB"
0.00563169389857005,-0.39416231120576,0.034,0.036,0.00615834856489518,"IL11"
0.00614500860338817,-0.359721979654233,0.032,0.034,0.00671129831279131,"SCG5"
0.00741413738569541,-0.312859135826558,0.234,0.226,0.00807845199561151,"MZT2A/B"
0.00741522674625686,0.17393923759954,0.068,0.065,0.00807845199561151,"EZR"
0.00924526297839817,-0.127836201118444,0.025,0.023,0.0100596720000685,"AGR2"
0.00948940956979005,-0.290935574946715,0.032,0.035,0.0103125305981485,"EZH2"
0.00988160804425303,0.229432021605485,0.206,0.208,0.0107254582361509,"SH3BGRL3"
0.0102270416462329,0.394861171219909,0.208,0.213,0.0110866693742228,"MYL12A"
0.0117436721725371,-0.256131379576505,0.024,0.026,0.0127150623398951,"IL17A"
0.0182606899557016,-0.370227309327449,0.019,0.02,0.0197467633676329,"SST"
0.0200872582072922,-0.356208033592771,0.029,0.032,0.0216952283839844,"IL17RB"
0.0284738672176575,-0.232561267471874,0.025,0.027,0.0307153524598839,"TLR8"
0.0367922158327071,0.123187868757578,0.116,0.113,0.0396397706207422,"CSF1R"
0.0421707493421162,-0.202570216530319,0.031,0.033,0.0453788308871606,"ICOS"
0.0451007363506845,-0.298988366188893,0.021,0.023,0.0484722374749391,"HSD17B2"
0.0469431044579753,0.128370381022371,0.192,0.192,0.0503905784695769,"CRYAB"
0.051623246494156,0.314902783002867,0.093,0.092,0.0553466835884778,"FOS"
0.0526762347959615,-0.10803558283409,0.041,0.043,0.0564066641221712,"BMP4"
0.0572025497343732,-0.12043354302841,0.045,0.043,0.061178824532982,"IL20"
0.059706694197417,-0.1470985588224,0.026,0.028,0.0637792579916379,"RARG"
0.063257636680996,-0.184553975705117,0.033,0.031,0.0674902036122062,"ADGRG5"
0.0644719010723797,-0.175117531517743,0.03,0.032,0.0687021351646136,"ST6GALNAC3"
0.0697870921284346,-0.133917443892359,0.051,0.054,0.0742758249959189,"PDGFC"
0.0950772740355935,-0.103971248500852,0.051,0.053,0.101070023429352,"HDAC3"
0.0961642356511747,-0.221036247653696,0.039,0.041,0.102101736883874,"AQP3"
0.0969583079182949,-0.291946466112856,0.021,0.023,0.102820357973814,"IL7"
0.100509495732897,-0.250758639990794,0.027,0.029,0.106457521446559,"ADIPOQ"
0.102273850563657,-0.118677311107956,0.041,0.039,0.108195617544424,"ETV4"
0.150436229719578,-0.351326720485044,0.032,0.034,0.158954907788036,"IL36G"
0.157675935572447,-0.225142530570525,0.026,0.028,0.166404086037348,"MKI67"
0.167778901549809,-0.249284908650928,0.042,0.041,0.176712389139982,"PTK6"
0.167846545215057,-0.341166168724677,0.035,0.037,0.176712389139982,"RUNX3"
0.172704713325535,-0.159216659736892,0.032,0.031,0.181609152981408,"LAMP3"
0.188507723865359,-0.168873264644082,0.028,0.027,0.19798954949691,"WNT10B"
0.225843326786706,0.456696890517954,0.224,0.231,0.236919375109978,"GSN"
0.233571191002878,0.245713818058387,0.056,0.055,0.244733494037663,"CDH11"
0.247576811045142,-0.356154182776911,0.035,0.036,0.259098882203567,"MYL4"
0.252801141567354,-0.116404681002058,0.024,0.025,0.264251014486972,"CEACAM6"
0.255921334561077,-0.180153705372892,0.027,0.026,0.267194060011982,"SPINK1"
0.258540924224944,-0.306858496751562,0.136,0.137,0.269608074370126,"KRT16"
0.26685579897105,-0.317146221292265,0.021,0.022,0.277948379688374,"SERPINB5"
0.270809449676951,0.150925365034589,0.06,0.062,0.28173177623569,"TNFRSF1B"
0.294792006880715,-0.186129596835174,0.021,0.02,0.306318234637899,"TNFRSF13B"
0.346328752331394,0.123404439179024,0.091,0.091,0.359444160703707,"MARCKSL1"
0.381476323044324,0.160810553927059,0.05,0.05,0.395454769869826,"SMAD3"
0.409776604067697,0.105762804999917,0.06,0.06,0.424290533373518,"TWIST1"
0.446704122975144,-0.204555327211149,0.028,0.028,0.461980561142926,"GNLY"
0.474096961775989,-0.231342997581691,0.033,0.033,0.489732668406999,"CCL4/L1/L2"
0.483227647923146,0.176621922654801,0.137,0.139,0.498577232033646,"CAV1"
0.489788857753413,0.499593380302447,0.074,0.074,0.504531634773034,"ACTG2"
0.490149319072548,-0.155449025166046,0.024,0.025,0.504531634773034,"FGF12"
0.499205474877111,-0.226721691159877,0.024,0.025,0.513251115436373,"NELL2"
0.509330117748742,-0.201281539313315,0.031,0.032,0.523047439421132,"OLR1"
0.522507653167838,0.21516681434338,0.059,0.06,0.535952294535899,"COL8A1"
0.538905566941974,-0.204028324203568,0.021,0.022,0.552126381084242,"TNF"
0.541583311713038,0.267478407316973,0.113,0.115,0.554222362161417,"CD9"
0.554711888337355,-0.118359533638997,0.042,0.042,0.566995718032472,"PTGS2"
0.557047535720442,0.21083358492512,0.117,0.118,0.568720243104573,"RGS5"
0.627126109667483,-0.189680555753771,0.043,0.043,0.639522788579515,"POU5F1"
0.634047167456408,0.32097170463285,0.107,0.108,0.645829693216342,"LUM"
0.657639353078604,-0.252859733572006,0.023,0.023,0.669083193329392,"KRT20"
0.714009051859182,-0.241371121048657,0.024,0.024,0.725592049224221,"RNF43"
0.719156879902918,-0.20550289129365,0.02,0.02,0.729977527401457,"TNFRSF9"
0.721142697380988,-0.162680530374782,0.033,0.034,0.731146989136562,"CXCL8"
0.738391042336938,-0.13360750553746,0.031,0.03,0.747770143336599,"IL1B"
0.741056969986924,-0.196149563688258,0.024,0.024,0.749604339882967,"COX4I2"
0.767963911186143,-0.176105658380571,0.024,0.025,0.775514054038096,"CCRL2"
0.768439809531478,-0.191147020202338,0.027,0.027,0.775514054038096,"CSF2"
0.841355614214532,-0.299425929526731,0.024,0.025,0.848125142144993,"WIF1"
0.885513962142528,-0.18278922400749,0.028,0.027,0.891613943512052,"KLRB1"
0.887474031028281,-0.240860131482655,0.035,0.035,0.892562758270416,"FZD3"
0.916673796762056,-0.221759248276892,0.022,0.022,0.920873905796476,"NCR1"
0.922625085172329,-0.200523444798748,0.03,0.03,0.925791990499008,"GZMA"
0.937437241318507,-0.296188646024519,0.026,0.026,0.939579955012949,"IFIT1"
0.951182306353143,-0.187320931273969,0.036,0.036,0.952268130903775,"ADGRV1"
0.987281713383871,-0.10032615181177,0.088,0.088,0.987281713383871,"BIRC3"
